location,date,total_cases,new_cases
India,2020-04-21,20080.0,1541.0
India,2020-04-22,21370.0,1290.0
India,2020-04-23,23077.0,1707.0
India,2020-04-24,24530.0,1453.0
India,2020-04-25,26283.0,1753.0
India,2020-04-26,27890.0,1607.0
India,2020-04-27,29451.0,1561.0
India,2020-04-28,31324.0,1873.0
India,2020-04-29,33062.0,1738.0
India,2020-04-30,34863.0,1801.0
India,2020-05-01,37257.0,2394.0
India,2020-05-02,39699.0,2442.0
India,2020-05-03,42505.0,2806.0
India,2020-05-04,46437.0,3932.0
India,2020-05-05,49400.0,2963.0
India,2020-05-06,52987.0,3587.0
India,2020-05-07,56351.0,3364.0
India,2020-05-08,59695.0,3344.0
India,2020-05-09,62808.0,3113.0
India,2020-05-10,67161.0,4353.0
India,2020-05-11,70768.0,3607.0
India,2020-05-12,74292.0,3524.0
India,2020-05-13,78055.0,3763.0
India,2020-05-14,81997.0,3942.0
India,2020-05-15,85784.0,3787.0
India,2020-05-16,90648.0,4864.0
India,2020-05-17,95698.0,5050.0
India,2020-05-18,100328.0,4630.0
India,2020-05-19,106475.0,6147.0
India,2020-05-20,112028.0,5553.0
India,2020-05-21,118226.0,6198.0
India,2020-05-22,124794.0,6568.0
India,2020-05-23,131423.0,6629.0
India,2020-05-24,138536.0,7113.0
India,2020-05-25,144950.0,6414.0
India,2020-05-26,150793.0,5843.0
India,2020-05-27,158086.0,7293.0
India,2020-05-28,165386.0,7300.0
India,2020-05-29,173491.0,8105.0
India,2020-05-30,181827.0,8336.0
India,2020-05-31,190609.0,8782.0
India,2020-06-01,198370.0,7761.0
India,2020-06-02,207191.0,8821.0
India,2020-06-03,216824.0,9633.0
India,2020-06-04,226713.0,9889.0
India,2020-06-05,236184.0,9471.0
India,2020-06-06,246622.0,10438.0
India,2020-06-07,257486.0,10864.0
India,2020-06-08,265928.0,8442.0
India,2020-06-09,276146.0,10218.0
India,2020-06-10,286605.0,10459.0
India,2020-06-11,297535.0,10930.0
India,2020-06-12,308993.0,11458.0
India,2020-06-13,320922.0,11929.0
India,2020-06-14,332424.0,11502.0
India,2020-06-15,343091.0,10667.0
India,2020-06-16,354065.0,10974.0
India,2020-06-17,366946.0,12881.0
India,2020-06-18,380532.0,13586.0
India,2020-06-19,395048.0,14516.0
India,2020-06-20,410451.0,15403.0
India,2020-06-21,425282.0,14831.0
India,2020-06-22,440215.0,14933.0
India,2020-06-23,456183.0,15968.0
India,2020-06-24,473105.0,16922.0
India,2020-06-25,490401.0,17296.0
India,2020-06-26,508953.0,18552.0
India,2020-06-27,528859.0,19906.0
India,2020-06-28,548318.0,19459.0
India,2020-06-29,566840.0,18522.0
India,2020-06-30,585481.0,18641.0
India,2020-07-01,604641.0,19160.0
India,2020-07-02,625544.0,20903.0
India,2020-07-03,648315.0,22771.0
India,2020-07-04,673165.0,24850.0
India,2020-07-05,697413.0,24248.0
India,2020-07-06,719664.0,22251.0
India,2020-07-07,742417.0,22753.0
India,2020-07-08,767296.0,24879.0
India,2020-07-09,793802.0,26506.0
India,2020-07-10,820916.0,27114.0
India,2020-07-11,849522.0,28606.0
India,2020-07-12,878254.0,28732.0
India,2020-07-13,906752.0,28498.0
India,2020-07-14,936181.0,29429.0
India,2020-07-15,968857.0,32676.0
India,2020-07-16,1003832.0,34975.0
India,2020-07-17,1039084.0,35252.0
India,2020-07-18,1077781.0,38697.0
India,2020-07-19,1118206.0,40425.0
India,2020-07-20,1155338.0,37132.0
India,2020-07-21,1193078.0,37740.0
India,2020-07-22,1238798.0,45720.0
India,2020-07-23,1288108.0,49310.0
India,2020-07-24,1337024.0,48916.0
India,2020-07-25,1385635.0,48611.0
India,2020-07-26,1435616.0,49981.0
India,2020-07-27,1480073.0,44457.0
India,2020-07-28,1531669.0,51596.0
India,2020-07-29,1581963.0,50294.0
India,2020-07-30,1634746.0,52783.0
India,2020-07-31,1695988.0,61242.0
India,2020-08-01,1750723.0,54735.0
India,2020-08-02,1803695.0,52972.0
India,2020-08-03,1855745.0,52050.0
India,2020-08-04,1908254.0,52509.0
India,2020-08-05,1964536.0,56282.0
India,2020-08-06,2027074.0,62538.0
India,2020-08-07,2088611.0,61537.0
India,2020-08-08,2153010.0,64399.0
India,2020-08-09,2215074.0,62064.0
India,2020-08-10,2268675.0,53601.0
India,2020-08-11,2329638.0,60963.0
India,2020-08-12,2396637.0,66999.0
India,2020-08-13,2461190.0,64553.0
India,2020-08-14,2525922.0,64732.0
India,2020-08-15,2589952.0,64030.0
India,2020-08-16,2647663.0,57711.0
India,2020-08-17,2702681.0,55018.0
India,2020-08-18,2767253.0,64572.0
India,2020-08-19,2836925.0,69672.0
India,2020-08-20,2905825.0,68900.0
India,2020-08-21,2975701.0,69876.0
India,2020-08-22,3044940.0,69239.0
India,2020-08-23,3106348.0,61408.0
India,2020-08-24,3167323.0,60975.0
India,2020-08-25,3224547.0,57224.0
India,2020-08-26,3310234.0,85687.0
India,2020-08-27,3387500.0,77266.0
India,2020-08-28,3463972.0,76472.0
India,2020-08-29,3542733.0,78761.0
India,2020-08-30,3621245.0,78512.0
India,2020-08-31,3691166.0,69921.0
India,2020-09-01,3769523.0,78357.0
India,2020-09-02,3853406.0,83883.0
India,2020-09-03,3936747.0,83341.0
India,2020-09-04,4023179.0,86432.0
India,2020-09-05,4113811.0,90632.0
India,2020-09-06,4204613.0,90802.0
India,2020-09-07,4280422.0,75809.0
India,2020-09-08,4370128.0,89706.0
India,2020-09-09,4465863.0,95735.0
India,2020-09-10,4562414.0,96551.0
India,2020-09-11,4659984.0,97570.0
India,2020-09-12,4754356.0,94372.0
India,2020-09-13,4846427.0,92071.0
India,2020-09-14,4930236.0,83809.0
India,2020-09-15,5020359.0,90123.0
India,2020-09-16,5118253.0,97894.0
India,2020-09-17,5214677.0,96424.0
India,2020-09-18,5308014.0,93337.0
India,2020-09-19,5400619.0,92605.0
India,2020-09-20,5487580.0,86961.0
India,2020-09-21,5562663.0,75083.0
India,2020-09-22,5646010.0,83347.0
India,2020-09-23,5732518.0,86508.0
India,2020-09-24,5818570.0,86052.0
India,2020-09-25,5903932.0,85362.0
India,2020-09-26,5992532.0,88600.0
India,2020-09-27,6074702.0,82170.0
India,2020-09-28,6145291.0,70589.0
India,2020-09-29,6225763.0,80472.0
India,2020-09-30,6312584.0,86821.0
India,2020-10-01,6394068.0,81484.0
India,2020-10-02,6473544.0,79476.0
India,2020-10-03,6549373.0,75829.0
India,2020-10-04,6623815.0,74442.0
India,2020-10-05,6685082.0,61267.0
India,2020-10-06,6757131.0,72049.0
India,2020-10-07,6835655.0,78524.0
India,2020-10-08,6906151.0,70496.0
India,2020-10-09,6979423.0,73272.0
India,2020-10-10,7053806.0,74383.0
India,2020-10-11,7120538.0,66732.0
India,2020-10-12,7175880.0,55342.0
India,2020-10-13,7239389.0,63509.0
India,2020-10-14,7307097.0,67708.0
India,2020-10-15,7370468.0,63371.0
India,2020-10-16,7432680.0,62212.0
India,2020-10-17,7494551.0,61871.0
India,2020-10-18,7550273.0,55722.0
India,2020-10-19,7597063.0,46790.0
India,2020-10-20,7651107.0,54044.0
India,2020-10-21,7706946.0,55839.0
India,2020-10-22,7761312.0,54366.0
India,2020-10-23,7814682.0,53370.0
India,2020-10-24,7864811.0,50129.0
India,2020-10-25,7909959.0,45148.0
India,2020-10-26,7946429.0,36470.0
India,2020-10-27,7990322.0,43893.0
India,2020-10-28,8040203.0,49881.0
India,2020-10-29,8088851.0,48648.0
India,2020-10-30,8137119.0,48268.0
India,2020-10-31,8184082.0,46963.0
India,2020-11-01,8229313.0,45231.0
India,2020-11-02,8267623.0,38310.0
India,2020-11-03,8313876.0,46253.0
India,2020-11-04,8364086.0,50210.0
India,2020-11-05,8411724.0,47638.0
India,2020-11-06,8462080.0,50356.0
India,2020-11-07,8507754.0,45674.0
India,2020-11-08,8553657.0,45903.0
India,2020-11-09,8591730.0,38073.0
India,2020-11-10,8636011.0,44281.0
India,2020-11-11,8683916.0,47905.0
India,2020-11-12,8728795.0,44879.0
India,2020-11-13,8773479.0,44684.0
India,2020-11-14,8814579.0,41100.0
India,2020-11-15,8845127.0,30548.0
India,2020-11-16,8874290.0,29163.0
India,2020-11-17,8912907.0,38617.0
India,2020-11-18,8958483.0,45576.0
India,2020-11-19,9004365.0,45882.0
India,2020-11-20,9050597.0,46232.0
India,2020-11-21,9095806.0,45209.0
India,2020-11-22,9139865.0,44059.0
India,2020-11-23,9177840.0,37975.0
India,2020-11-24,9222216.0,44376.0
India,2020-11-25,9266705.0,44489.0
India,2020-11-26,9309787.0,43082.0
India,2020-11-27,9351109.0,41322.0
India,2020-11-28,9392919.0,41810.0
India,2020-11-29,9431691.0,38772.0
India,2020-11-30,9462809.0,31118.0
India,2020-12-01,9499413.0,36604.0
India,2020-12-02,9534964.0,35551.0
India,2020-12-03,9571559.0,36595.0
India,2020-12-04,9608211.0,36652.0
India,2020-12-05,9644222.0,36011.0
India,2020-12-06,9677203.0,32981.0
India,2020-12-07,9703770.0,26567.0
India,2020-12-08,9735850.0,32080.0
India,2020-12-09,9767371.0,31521.0
India,2020-12-10,9796744.0,29373.0
India,2020-12-11,9826775.0,30031.0
India,2020-12-12,9857029.0,30254.0
India,2020-12-13,9884100.0,27071.0
India,2020-12-14,9906165.0,22065.0
India,2020-12-15,9932547.0,26382.0
India,2020-12-16,9956557.0,24010.0
India,2020-12-17,9979447.0,22890.0
India,2020-12-18,10004599.0,25152.0
India,2020-12-19,10031223.0,26624.0
India,2020-12-20,10055560.0,24337.0
India,2020-12-21,10075116.0,19556.0
India,2020-12-22,10099066.0,23950.0
India,2020-12-23,10123778.0,24712.0
India,2020-12-24,10146845.0,23067.0
India,2020-12-25,10169118.0,22273.0
India,2020-12-26,10187850.0,18732.0
India,2020-12-27,10207871.0,20021.0
India,2020-12-28,10224303.0,16432.0
India,2020-12-29,10244852.0,20549.0
India,2020-12-30,10266674.0,21822.0
India,2020-12-31,10286709.0,20035.0
India,2021-01-01,10325823.0,39114.0
India,2021-01-02,10323965.0,-1858.0
India,2021-01-03,10340469.0,16504.0
India,2021-01-04,10356844.0,16375.0
India,2021-01-05,10374932.0,18088.0
India,2021-01-06,10395278.0,20346.0
India,2021-01-07,10413417.0,18139.0
India,2021-01-08,10413417.0,0.0
India,2021-01-09,10450284.0,36867.0
India,2021-01-10,10466595.0,16311.0
India,2021-01-11,10479179.0,12584.0
India,2021-01-12,10495147.0,15968.0
India,2021-01-13,10512093.0,16946.0
India,2021-01-14,10527683.0,15590.0
India,2021-01-15,10542841.0,15158.0
India,2021-01-16,10557985.0,15144.0
India,2021-01-17,10571773.0,13788.0
India,2021-01-18,10581823.0,10050.0
India,2021-01-19,10595639.0,13816.0
India,2021-01-20,10610883.0,15244.0
India,2021-01-21,10625428.0,14545.0
India,2021-01-22,10639684.0,14256.0
India,2021-01-23,10654533.0,14849.0
India,2021-01-24,10667736.0,13203.0
India,2021-01-25,10676838.0,9102.0
India,2021-01-26,10689527.0,12689.0
India,2021-01-27,10701193.0,11666.0
India,2021-01-28,10720048.0,18855.0
India,2021-01-29,10733130.0,13082.0
India,2021-01-30,10746174.0,13044.0
India,2021-01-31,10757610.0,11436.0
India,2021-02-01,10766245.0,8635.0
India,2021-02-02,10777284.0,11039.0
India,2021-02-03,10790183.0,12899.0
India,2021-02-04,10802591.0,12408.0
India,2021-02-05,10814304.0,11713.0
India,2021-02-06,10826363.0,12059.0
India,2021-02-07,10838194.0,11831.0
India,2021-02-08,10847304.0,9110.0
India,2021-02-09,10858371.0,11067.0
India,2021-02-10,10871294.0,12923.0
India,2021-02-11,10880603.0,9309.0
India,2021-02-12,10892746.0,12143.0
India,2021-02-13,10904940.0,12194.0
India,2021-02-14,10916589.0,11649.0
India,2021-02-15,10925710.0,9121.0
India,2021-02-16,10937320.0,11610.0
India,2021-02-17,10950201.0,12881.0
India,2021-02-18,10963394.0,13193.0
India,2021-02-19,10977387.0,13993.0
India,2021-02-20,10991651.0,14264.0
India,2021-02-21,11005850.0,14199.0
India,2021-02-22,11016434.0,10584.0
India,2021-02-23,11030176.0,13742.0
India,2021-02-24,11046914.0,16738.0
India,2021-02-25,11063491.0,16577.0
India,2021-02-26,11079979.0,16488.0
India,2021-02-27,11096731.0,16752.0
India,2021-02-28,11112241.0,15510.0
India,2021-03-01,11124527.0,12286.0
India,2021-03-02,11139516.0,14989.0
India,2021-03-03,11156923.0,17407.0
India,2021-03-04,11173761.0,16838.0
India,2021-03-05,11192045.0,18284.0
India,2021-03-06,11210799.0,18754.0
India,2021-03-07,11229398.0,18599.0
India,2021-03-08,11244786.0,15388.0
India,2021-03-09,11262707.0,17921.0
India,2021-03-10,11285561.0,22854.0
India,2021-03-11,11308846.0,23285.0
India,2021-03-12,11333728.0,24882.0
India,2021-03-13,11359048.0,25320.0
India,2021-03-14,11385339.0,26291.0
India,2021-03-15,11409831.0,24492.0
India,2021-03-16,11438734.0,28903.0
India,2021-03-17,11474605.0,35871.0
India,2021-03-18,11514331.0,39726.0
India,2021-03-19,11555284.0,40953.0
India,2021-03-20,11599130.0,43846.0
India,2021-03-21,11646081.0,46951.0
India,2021-03-22,11686796.0,40715.0
India,2021-03-23,11734058.0,47262.0
India,2021-03-24,11787534.0,53476.0
India,2021-03-25,11846652.0,59118.0
India,2021-03-26,11908910.0,62258.0
India,2021-03-27,11971624.0,62714.0
India,2021-03-28,12039644.0,68020.0
India,2021-03-29,12095855.0,56211.0
India,2021-03-30,12149335.0,53480.0
India,2021-03-31,12221665.0,72330.0
India,2021-04-01,12303131.0,81466.0
India,2021-04-02,12392260.0,89129.0
India,2021-04-03,12485509.0,93249.0
India,2021-04-04,12589067.0,103558.0
India,2021-04-05,12686049.0,96982.0
India,2021-04-06,12801785.0,115736.0
India,2021-04-07,12928574.0,126789.0
India,2021-04-08,13060542.0,131968.0
India,2021-04-09,13205926.0,145384.0
India,2021-04-10,13358805.0,152879.0
India,2021-04-11,13527717.0,168912.0
India,2021-04-12,13689453.0,161736.0
India,2021-04-13,13873825.0,184372.0
India,2021-04-14,14074564.0,200739.0
India,2021-04-15,14291917.0,217353.0
India,2021-04-16,14526609.0,234692.0
India,2021-04-17,14788003.0,261394.0
India,2021-04-18,15061805.0,273802.0
India,2021-04-19,15320972.0,259167.0
India,2021-04-20,15616130.0,295158.0
India,2021-04-21,15930774.0,314644.0
India,2021-04-22,16263695.0,332921.0
India,2021-04-23,16610481.0,346786.0
India,2021-04-24,16960172.0,349691.0
India,2021-04-25,17313163.0,352991.0
India,2021-04-26,17636186.0,323023.0
India,2021-04-27,17997113.0,360927.0
India,2021-04-28,18376421.0,379308.0
India,2021-04-29,18762976.0,386555.0
India,2021-04-30,19164969.0,401993.0
India,2021-05-01,19557457.0,392488.0
India,2021-05-02,19925517.0,368060.0
India,2021-05-03,20282833.0,357316.0
India,2021-05-04,20664979.0,382146.0
India,2021-05-05,21077410.0,412431.0
India,2021-05-06,21491598.0,414188.0
India,2021-05-07,21892676.0,401078.0
India,2021-05-08,22296081.0,403405.0
India,2021-05-09,22662575.0,366494.0
India,2021-05-10,22992517.0,329942.0
India,2021-05-11,23340938.0,348421.0
India,2021-05-12,23703665.0,362727.0
India,2021-05-13,24046809.0,343144.0
India,2021-05-14,24372907.0,326098.0
India,2021-05-15,24684077.0,311170.0
India,2021-05-16,24965463.0,281386.0
India,2021-05-17,25228996.0,263533.0
India,2021-05-18,25496330.0,267334.0
India,2021-05-19,25772440.0,276110.0
India,2021-05-20,26031991.0,259551.0
India,2021-05-21,26289290.0,257299.0
India,2021-05-22,26530132.0,240842.0
India,2021-05-23,26752447.0,222315.0
India,2021-05-24,26948874.0,196427.0
India,2021-05-25,27157795.0,208921.0
India,2021-05-26,27369093.0,211298.0
India,2021-05-27,27555457.0,186364.0
India,2021-05-28,27729247.0,173790.0
India,2021-05-29,27894800.0,165553.0
India,2021-05-30,28047534.0,152734.0
India,2021-05-31,28175044.0,127510.0
India,2021-06-01,28307832.0,132788.0
India,2021-06-02,28441986.0,134154.0
India,2021-06-03,28574350.0,132364.0
India,2021-06-04,28694879.0,120529.0
India,2021-06-05,28809339.0,114460.0
India,2021-06-06,28909975.0,100636.0
India,2021-06-07,28996473.0,86498.0
India,2021-06-08,29089069.0,92596.0
India,2021-06-09,29182532.0,93463.0
India,2021-06-10,29274823.0,92291.0
India,2021-06-11,29359155.0,84332.0
India,2021-06-12,29439989.0,80834.0
India,2021-06-13,29510410.0,70421.0
India,2021-06-14,29570881.0,60471.0
India,2021-06-15,29633105.0,62224.0
India,2021-06-16,29700313.0,67208.0
India,2021-06-17,29762793.0,62480.0
India,2021-06-18,29823546.0,60753.0
India,2021-06-19,29881772.0,58226.0
India,2021-06-20,29935221.0,53449.0
India,2021-06-21,29977861.0,42640.0
India,2021-06-22,30028709.0,50848.0
India,2021-06-23,30082778.0,54069.0
India,2021-06-24,30134445.0,51667.0
India,2021-06-25,30183143.0,48698.0
India,2021-06-26,30233183.0,50040.0
India,2021-06-27,30279331.0,46148.0
India,2021-06-28,30316897.0,37566.0
India,2021-06-29,30362848.0,45951.0
India,2021-06-30,30411634.0,48786.0
India,2021-07-01,30458251.0,46617.0
India,2021-07-02,30502362.0,44111.0
India,2021-07-03,30545433.0,43071.0
India,2021-07-04,30585229.0,39796.0
India,2021-07-05,30619932.0,34703.0
India,2021-07-06,30663665.0,43733.0
India,2021-07-07,30709557.0,45892.0
India,2021-07-08,30752950.0,43393.0
India,2021-07-09,30795716.0,42766.0
India,2021-07-10,30837222.0,41506.0
India,2021-07-11,30874376.0,37154.0
India,2021-07-12,30907282.0,32906.0
India,2021-07-13,30946147.0,38865.0
India,2021-07-14,30987880.0,41733.0
India,2021-07-15,31026829.0,38949.0
India,2021-07-16,31064908.0,38079.0
India,2021-07-17,31106065.0,41157.0
India,2021-07-18,31144229.0,38164.0
India,2021-07-19,31174322.0,30093.0
India,2021-07-20,31216337.0,42015.0
India,2021-07-21,31257720.0,41383.0
India,2021-07-22,31293062.0,35342.0
India,2021-07-23,31293062.0,0.0
India,2021-07-24,31371901.0,78839.0
India,2021-07-25,31411262.0,39361.0
India,2021-07-26,31440951.0,29689.0
India,2021-07-27,31484605.0,43654.0
India,2021-07-28,31528114.0,43509.0
India,2021-07-29,31572344.0,44230.0
India,2021-07-30,31613993.0,41649.0
India,2021-07-31,31655824.0,41831.0
India,2021-08-01,31695958.0,40134.0
India,2021-08-02,31726507.0,30549.0
India,2021-08-03,31769132.0,42625.0
India,2021-08-04,31812114.0,42982.0
India,2021-08-05,31856757.0,44643.0
India,2021-08-06,31895385.0,38628.0
India,2021-08-07,31934455.0,39070.0
India,2021-08-08,31969954.0,35499.0
India,2021-08-09,31998158.0,28204.0
India,2021-08-10,32036511.0,38353.0
India,2021-08-11,32077706.0,41195.0
India,2021-08-12,32117826.0,40120.0
India,2021-08-13,32156493.0,38667.0
India,2021-08-14,32192576.0,36083.0
India,2021-08-15,32225513.0,32937.0
India,2021-08-16,32250679.0,25166.0
India,2021-08-17,32285857.0,35178.0
India,2021-08-18,32322258.0,36401.0
India,2021-08-19,32358829.0,36571.0
India,2021-08-20,32393286.0,34457.0
India,2021-08-21,32424234.0,30948.0
India,2021-08-22,32449306.0,25072.0
India,2021-08-23,32474773.0,25467.0
India,2021-08-24,32512366.0,37593.0
India,2021-08-25,32558530.0,46164.0
India,2021-08-26,32603188.0,44658.0
India,2021-08-27,32649947.0,46759.0
India,2021-08-28,32695030.0,45083.0
India,2021-08-29,32737939.0,42909.0
India,2021-08-30,32768880.0,30941.0
India,2021-08-31,32810845.0,41965.0
India,2021-09-01,32857937.0,47092.0
India,2021-09-02,32903289.0,45352.0
India,2021-09-03,32945907.0,42618.0
India,2021-09-04,32988673.0,42766.0
India,2021-09-05,33027621.0,38948.0
India,2021-09-06,33058843.0,31222.0
India,2021-09-07,33096718.0,37875.0
India,2021-09-08,33139981.0,43263.0
India,2021-09-09,33174954.0,34973.0
India,2021-09-10,33208330.0,33376.0
India,2021-09-11,33236921.0,28591.0
India,2021-09-12,33264175.0,27254.0
India,2021-09-13,33289579.0,25404.0
India,2021-09-14,33316755.0,27176.0
India,2021-09-15,33347325.0,30570.0
India,2021-09-16,33381728.0,34403.0
India,2021-09-17,33417390.0,35662.0
India,2021-09-18,33448163.0,30773.0
India,2021-09-19,33478419.0,30256.0
India,2021-09-20,33504534.0,26115.0
India,2021-09-21,33531498.0,26964.0
India,2021-09-22,33563421.0,31923.0
India,2021-09-23,33594803.0,31382.0
India,2021-09-24,33624419.0,29616.0
India,2021-09-25,33652745.0,28326.0
India,2021-09-26,33678786.0,26041.0
India,2021-09-27,33697581.0,18795.0
India,2021-09-28,33716451.0,18870.0
India,2021-09-29,33739980.0,23529.0
India,2021-09-30,33766707.0,26727.0
India,2021-10-01,33791061.0,24354.0
India,2021-10-02,33813903.0,22842.0
India,2021-10-03,33834702.0,20799.0
India,2021-10-04,33853048.0,18346.0
India,2021-10-05,33871881.0,18833.0
India,2021-10-06,33894312.0,22431.0
India,2021-10-07,33915569.0,21257.0
India,2021-10-08,33935309.0,19740.0
India,2021-10-09,33953475.0,18166.0
India,2021-10-10,33971607.0,18132.0
India,2021-10-11,33985920.0,14313.0
India,2021-10-12,34001743.0,15823.0
India,2021-10-13,34020730.0,18987.0
India,2021-10-14,34037592.0,16862.0
India,2021-10-15,34053573.0,15981.0
India,2021-10-16,34067719.0,14146.0
India,2021-10-17,34081315.0,13596.0
India,2021-10-18,34094373.0,13058.0
India,2021-10-19,34108996.0,14623.0
India,2021-10-20,34127450.0,18454.0
India,2021-10-21,34143236.0,15786.0
India,2021-10-22,34159562.0,16326.0
India,2021-10-23,34175468.0,15906.0
India,2021-10-24,34189774.0,14306.0
India,2021-10-25,34202202.0,12428.0
India,2021-10-26,34215653.0,13451.0
India,2021-10-27,34231809.0,16156.0
India,2021-10-28,34246157.0,14348.0
India,2021-10-29,34260470.0,14313.0
India,2021-10-30,34273300.0,12830.0
India,2021-10-31,34285814.0,12514.0
India,2021-11-01,34296237.0,10423.0
India,2021-11-02,34308140.0,11903.0
Japan,2020-01-22,2.0,
Japan,2020-01-23,2.0,0.0
Japan,2020-01-24,2.0,0.0
Japan,2020-01-25,2.0,0.0
Japan,2020-01-26,4.0,2.0
Japan,2020-01-27,4.0,0.0
Japan,2020-01-28,7.0,3.0
Japan,2020-01-29,7.0,0.0
Japan,2020-01-30,11.0,4.0
Japan,2020-01-31,15.0,4.0
Japan,2020-02-01,20.0,5.0
Japan,2020-02-02,20.0,0.0
Japan,2020-02-03,20.0,0.0
Japan,2020-02-04,22.0,2.0
Japan,2020-02-05,23.0,1.0
Japan,2020-02-06,23.0,0.0
Japan,2020-02-07,23.0,0.0
Japan,2020-02-08,24.0,1.0
Japan,2020-02-09,24.0,0.0
Japan,2020-02-10,26.0,2.0
Japan,2020-02-11,27.0,1.0
Japan,2020-02-12,28.0,1.0
Japan,2020-02-13,33.0,5.0
Japan,2020-02-14,43.0,10.0
Japan,2020-02-15,54.0,11.0
Japan,2020-02-16,60.0,6.0
Japan,2020-02-17,67.0,7.0
Japan,2020-02-18,79.0,12.0
Japan,2020-02-19,85.0,6.0
Japan,2020-02-20,95.0,10.0
Japan,2020-02-21,112.0,17.0
Japan,2020-02-22,137.0,25.0
Japan,2020-02-23,149.0,12.0
Japan,2020-02-24,160.0,11.0
Japan,2020-02-25,173.0,13.0
Japan,2020-02-26,192.0,19.0
Japan,2020-02-27,218.0,26.0
Japan,2020-02-28,236.0,18.0
Japan,2020-02-29,245.0,9.0
Japan,2020-03-01,259.0,14.0
Japan,2020-03-02,278.0,19.0
Japan,2020-03-03,298.0,20.0
Japan,2020-03-04,333.0,35.0
Japan,2020-03-05,365.0,32.0
Japan,2020-03-06,420.0,55.0
Japan,2020-03-07,466.0,46.0
Japan,2020-03-08,499.0,33.0
Japan,2020-03-09,527.0,28.0
Japan,2020-03-10,585.0,58.0
Japan,2020-03-11,640.0,55.0
Japan,2020-03-12,696.0,56.0
Japan,2020-03-13,733.0,37.0
Japan,2020-03-14,795.0,62.0
Japan,2020-03-15,826.0,31.0
Japan,2020-03-16,843.0,17.0
Japan,2020-03-17,893.0,50.0
Japan,2020-03-18,928.0,35.0
Japan,2020-03-19,968.0,40.0
Japan,2020-03-20,1022.0,54.0
Japan,2020-03-21,1059.0,37.0
Japan,2020-03-22,1104.0,45.0
Japan,2020-03-23,1144.0,40.0
Japan,2020-03-24,1217.0,73.0
Japan,2020-03-25,1314.0,97.0
Japan,2020-03-26,1416.0,102.0
Japan,2020-03-27,1530.0,114.0
Japan,2020-03-28,1728.0,198.0
Japan,2020-03-29,1907.0,179.0
Japan,2020-03-30,2001.0,94.0
Japan,2020-03-31,2255.0,254.0
Japan,2020-04-01,2535.0,280.0
Japan,2020-04-02,2818.0,283.0
Japan,2020-04-03,3154.0,336.0
Japan,2020-04-04,3525.0,371.0
Japan,2020-04-05,3876.0,351.0
Japan,2020-04-06,4110.0,234.0
Japan,2020-04-07,4485.0,375.0
Japan,2020-04-08,5020.0,535.0
Japan,2020-04-09,5614.0,594.0
Japan,2020-04-10,6250.0,636.0
Japan,2020-04-11,6951.0,701.0
Japan,2020-04-12,7473.0,522.0
Japan,2020-04-13,7773.0,300.0
Japan,2020-04-14,8277.0,504.0
Japan,2020-04-15,8835.0,558.0
Japan,2020-04-16,9398.0,563.0
Japan,2020-04-17,9958.0,560.0
Japan,2020-04-18,10548.0,590.0
Japan,2020-04-19,10914.0,366.0
Japan,2020-04-20,11258.0,344.0
Japan,2020-04-21,11641.0,383.0
Japan,2020-04-22,12037.0,396.0
Japan,2020-04-23,12469.0,432.0
Japan,2020-04-24,12854.0,385.0
Japan,2020-04-25,13186.0,332.0
Japan,2020-04-26,13405.0,219.0
Japan,2020-04-27,13576.0,171.0
Japan,2020-04-28,13860.0,284.0
Japan,2020-04-29,14076.0,216.0
Japan,2020-04-30,14284.0,208.0
Japan,2020-05-01,14558.0,274.0
Japan,2020-05-02,14861.0,303.0
Japan,2020-05-03,15061.0,200.0
Japan,2020-05-04,15229.0,168.0
Japan,2020-05-05,15354.0,125.0
Japan,2020-05-06,15455.0,101.0
Japan,2020-05-07,15553.0,98.0
Japan,2020-05-08,15640.0,87.0
Japan,2020-05-09,15755.0,115.0
Japan,2020-05-10,15824.0,69.0
Japan,2020-05-11,15861.0,37.0
Japan,2020-05-12,15948.0,87.0
Japan,2020-05-13,15998.0,50.0
Japan,2020-05-14,16096.0,98.0
Japan,2020-05-15,16148.0,52.0
Japan,2020-05-16,16202.0,54.0
Japan,2020-05-17,16226.0,24.0
Japan,2020-05-18,16259.0,33.0
Japan,2020-05-19,16287.0,28.0
Japan,2020-05-20,16321.0,34.0
Japan,2020-05-21,16362.0,41.0
Japan,2020-05-22,16385.0,23.0
Japan,2020-05-23,16410.0,25.0
Japan,2020-05-24,16451.0,41.0
Japan,2020-05-25,16472.0,21.0
Japan,2020-05-26,16502.0,30.0
Japan,2020-05-27,16528.0,26.0
Japan,2020-05-28,16598.0,70.0
Japan,2020-05-29,16673.0,75.0
Japan,2020-05-30,16716.0,43.0
Japan,2020-05-31,16751.0,35.0
Japan,2020-06-01,16787.0,36.0
Japan,2020-06-02,16837.0,50.0
Japan,2020-06-03,16867.0,30.0
Japan,2020-06-04,16911.0,44.0
Japan,2020-06-05,16958.0,47.0
Japan,2020-06-06,17000.0,42.0
Japan,2020-06-07,17039.0,39.0
Japan,2020-06-08,17060.0,21.0
Japan,2020-06-09,17111.0,51.0
Japan,2020-06-10,17146.0,35.0
Japan,2020-06-11,17187.0,41.0
Japan,2020-06-12,17250.0,63.0
Japan,2020-06-13,17293.0,43.0
Japan,2020-06-14,17369.0,76.0
